,object1,object2,,,,πÈ“ªæÿ’Û,,,,,,,,,,,,,,,,,,,,,,
408,3.219272708,-464.021637,464.021637,,,0.829482731,0.838896289,,,,0.002527317,0.002558116,-0.015114867,-0.015268075,,,,,,,0.414878361,0.419309594,,0.117522168,0.589868275,0.833865203,,
409,3.173140966,-450.7755432,450.7755432,,,0.800186741,0.806741523,,,,0.002437839,0.002459823,-0.014667608,-0.014777793,,,,,,,0.400225528,0.403237522,,0.13922247,0.568138156,0.803180351,,
410,2.799787452,-351.0363159,351.0363159,,,0.563088378,0.564625506,,,,0.00171426,0.001720321,-0.010917733,-0.010950262,,,,,,,0.281637187,0.282219501,,0.308633737,0.398707093,0.563670407,,
411,3.173140966,-450.7755432,450.7755432,,,0.800186741,0.806741523,,,,0.002437839,0.002459823,-0.014667608,-0.014777793,,,,,,,0.400225528,0.403237522,,0.13922247,0.568138156,0.803180351,,
412,3.421542252,-509.8599854,509.8599854,,,0.95793412,0.95016844,,,,0.002919834,0.002898411,-0.017040816,-0.016937133,,,,,,,0.47912527,0.474927292,,0.032857674,0.67462356,0.953556827,,
413,3.355301801,-491.9049683,491.9049683,,,0.915868084,0.906582808,,,,0.002791256,0.002765089,-0.016416113,-0.016288261,,,,,,,0.458085305,0.453141675,,0.063102472,0.644344252,0.91080251,,
414,3.438102364,-514.0779419,514.0779419,,,0.968450629,0.960407489,,,,0.002951983,0.002929736,-0.017196122,-0.017088689,,,,,,,0.484385262,0.480045126,,0.02556992,0.681962165,0.963860409,,
415,3.203895461,-459.6242981,459.6242981,,,0.819717401,0.828221791,,,,0.00249749,0.002525483,-0.014966129,-0.015105731,,,,,,,0.409994083,0.413974108,,0.124738606,0.582640286,0.823660831,,
416,3.173140966,-450.7755432,450.7755432,,,0.800186741,0.806741523,,,,0.002437839,0.002459823,-0.014667608,-0.014777793,,,,,,,0.400225528,0.403237522,,0.13922247,0.568138156,0.803180351,,
417,3.438102364,-514.0779419,514.0779419,,,0.968450629,0.960407489,,,,0.002951983,0.002929736,-0.017196122,-0.017088689,,,,,,,0.484385262,0.480045126,,0.02556992,0.681962165,0.963860409,,
418,3.487782456,-530.3880005,530.3880005,,,1,1,,,,0.003048443,0.003050882,-0.017660011,-0.017671698,,,,,,,0.500165158,0.499834842,,0.000330316,0.707106813,0.999533081,,
419,3.203895461,-459.6242981,459.6242981,,,0.819717401,0.828221791,,,,0.00249749,0.002525483,-0.014966129,-0.015105731,,,,,,,0.409994083,0.413974108,,0.124738606,0.582640286,0.823660831,,
420,2.216204995,-188.1153259,188.1153259,,,0.192484004,0.169136365,,,,0.000585336,0.00051471,-0.004356844,-0.003897338,,,,,,,0.096273792,0.084540248,,0.579544908,0.128123748,0.181050478,,
421,2.604183951,-290.2683716,290.2683716,,,0.438870263,0.417111904,,,,0.001335587,0.0012703,-0.008839426,-0.008470999,,,,,,,0.219507614,0.208487062,,0.40477743,0.302738243,0.427889098,,
422,3.138086317,-437.8034058,437.8034058,,,0.777925266,0.775251784,,,,0.002369857,0.002363581,-0.014325608,-0.014293939,,,,,,,0.389091114,0.387497853,,0.158213036,0.549132473,0.776328493,,
423,3.127009452,-437.2668152,437.2668152,,,0.770890897,0.773949216,,,,0.002348377,0.0023596,-0.014217147,-0.014273843,,,,,,,0.385572767,0.386846784,,0.161159765,0.546183838,0.772161982,,
425,3.173140966,-450.7755432,450.7755432,,,0.800186741,0.806741523,,,,0.002437839,0.002459823,-0.014667608,-0.014777793,,,,,,,0.400225528,0.403237522,,0.13922247,0.568138156,0.803180351,,
426,3.203895461,-459.6242981,459.6242981,,,0.819717401,0.828221791,,,,0.00249749,0.002525483,-0.014966129,-0.015105731,,,,,,,0.409994083,0.413974108,,0.124738606,0.582640286,0.823660831,,
427,3.173140966,-450.7755432,450.7755432,,,0.800186741,0.806741523,,,,0.002437839,0.002459823,-0.014667608,-0.014777793,,,,,,,0.400225528,0.403237522,,0.13922247,0.568138156,0.803180351,,
428,2.634938447,-295.1734924,295.1734924,,,0.458400923,0.429019037,,,,0.001395106,0.00130661,-0.009172521,-0.008676309,,,,,,,0.22927617,0.214438663,,0.393726394,0.313929129,0.443618566,,
429,2.54267519,-281.1047058,281.1047058,,,0.399809089,0.394867193,,,,0.001216569,0.001202473,-0.008165274,-0.008084678,,,,,,,0.199970576,0.197368381,,0.426383249,0.280967089,0.397210652,,
430,2.619561199,-292.7000732,292.7000732,,,0.448635593,0.423014836,,,,0.001365345,0.0012883,-0.009006293,-0.008572907,,,,,,,0.224391892,0.211437554,,0.399267484,0.308314054,0.435729365,,
431,2.604183951,-290.2683716,290.2683716,,,0.438870263,0.417111904,,,,0.001335587,0.0012703,-0.008839426,-0.008470999,,,,,,,0.219507614,0.208487062,,0.40477743,0.302738243,0.427889098,,
432,3.203895461,-459.6242981,459.6242981,,,0.819717401,0.828221791,,,,0.00249749,0.002525483,-0.014966129,-0.015105731,,,,,,,0.409994083,0.413974108,,0.124738606,0.582640286,0.823660831,,
433,2.511920695,-276.789093,276.789093,,,0.380278429,0.384391084,,,,0.001157071,0.001170533,-0.007823958,-0.007901446,,,,,,,0.190202021,0.192132057,,0.436991462,0.270354456,0.382209679,,
434,3.203895461,-459.6242981,459.6242981,,,0.819717401,0.828221791,,,,0.00249749,0.002525483,-0.014966129,-0.015105731,,,,,,,0.409994083,0.413974108,,0.124738606,0.582640286,0.823660831,,
435,3.265404222,-477.5820618,477.5820618,,,0.858778575,0.87181409,,,,0.002616811,0.002658762,-0.015559034,-0.015766178,,,,,,,0.429531121,0.435763058,,0.095586597,0.611871243,0.864887218,,
436,3.265404222,-477.5820618,477.5820618,,,0.858778575,0.87181409,,,,0.002616811,0.002658762,-0.015559034,-0.015766178,,,,,,,0.429531121,0.435763058,,0.095586597,0.611871243,0.864887218,,
437,2.799787452,-351.0363159,351.0363159,,,0.563088378,0.564625506,,,,0.00171426,0.001720321,-0.010917733,-0.010950262,,,,,,,0.281637187,0.282219501,,0.308633737,0.398707093,0.563670407,,
438,2.511920695,-276.789093,276.789093,,,0.380278429,0.384391084,,,,0.001157071,0.001170533,-0.007823958,-0.007901446,,,,,,,0.190202021,0.192132057,,0.436991462,0.270354456,0.382209679,,
439,3.219272708,-464.021637,464.021637,,,0.829482731,0.838896289,,,,0.002527317,0.002558116,-0.015114867,-0.015268075,,,,,,,0.414878361,0.419309594,,0.117522168,0.589868275,0.833865203,,
440,2.511920695,-276.789093,276.789093,,,0.380278429,0.384391084,,,,0.001157071,0.001170533,-0.007823958,-0.007901446,,,,,,,0.190202021,0.192132057,,0.436991462,0.270354456,0.382209679,,
441,3.388422026,-501.0858154,501.0858154,,,0.936901102,0.928869227,,,,0.002855541,0.002833255,-0.016729168,-0.016620808,,,,,,,0.468605288,0.464281203,,0.047787902,0.659657443,0.932450044,,
442,3.173140966,-450.7755432,450.7755432,,,0.800186741,0.806741523,,,,0.002437839,0.002459823,-0.014667608,-0.014777793,,,,,,,0.400225528,0.403237522,,0.13922247,0.568138156,0.803180351,,
443,2.573429456,-285.5253601,285.5253601,,,0.419339603,0.405598289,,,,0.001276074,0.001235192,-0.008503717,-0.008271502,,,,,,,0.209739059,0.202732157,,0.415708683,0.291703267,0.412352756,,
444,2.588806704,-287.8774414,287.8774414,,,0.429104933,0.411307943,,,,0.00130583,0.001252602,-0.008671905,-0.008370554,,,,,,,0.214623337,0.205586041,,0.410257221,0.297201603,0.420097386,,
445,3.02808003,-417.5737915,417.5737915,,,0.70806571,0.72614459,,,,0.002156579,0.002213532,-0.013239739,-0.013531688,,,,,,,0.354149798,0.362952366,,0.200369248,0.507105997,0.716782673,,
446,3.219272708,-464.021637,464.021637,,,0.829482731,0.838896289,,,,0.002527317,0.002558116,-0.015114867,-0.015268075,,,,,,,0.414878361,0.419309594,,0.117522168,0.589868275,0.833865203,,
447,2.634938447,-295.1734924,295.1734924,,,0.458400923,0.429019037,,,,0.001395106,0.00130661,-0.009172521,-0.008676309,,,,,,,0.22927617,0.214438663,,0.393726394,0.313929129,0.443618566,,
448,3.265404222,-477.5820618,477.5820618,,,0.858778575,0.87181409,,,,0.002616811,0.002658762,-0.015559034,-0.015766178,,,,,,,0.429531121,0.435763058,,0.095586597,0.611871243,0.864887218,,
449,2.9713025,-400.5475464,400.5475464,,,0.672009108,0.684813543,,,,0.002046535,0.002087278,-0.012671343,-0.01288246,,,,,,,0.336115541,0.342293669,,0.227674512,0.479727638,0.678154057,,
450,3.219272708,-464.021637,464.021637,,,0.829482731,0.838896289,,,,0.002527317,0.002558116,-0.015114867,-0.015268075,,,,,,,0.414878361,0.419309594,,0.117522168,0.589868275,0.833865203,,
451,2.54267519,-281.1047058,281.1047058,,,0.399809089,0.394867193,,,,0.001216569,0.001202473,-0.008165274,-0.008084678,,,,,,,0.199970576,0.197368381,,0.426383249,0.280967089,0.397210652,,
452,2.877856361,-372.4813843,372.4813843,,,0.612666084,0.616683203,,,,0.001865475,0.00187923,-0.011723093,-0.011795725,,,,,,,0.306434228,0.308239752,,0.272703199,0.434642008,0.614469433,,
453,2.511920695,-276.789093,276.789093,,,0.380278429,0.384391084,,,,0.001157071,0.001170533,-0.007823958,-0.007901446,,,,,,,0.190202021,0.192132057,,0.436991462,0.270354456,0.382209679,,
454,3.265404222,-477.5820618,477.5820618,,,0.858778575,0.87181409,,,,0.002616811,0.002658762,-0.015559034,-0.015766178,,,,,,,0.429531121,0.435763058,,0.095586597,0.611871243,0.864887218,,
455,3.127009452,-437.2668152,437.2668152,,,0.770890897,0.773949216,,,,0.002348377,0.0023596,-0.014217147,-0.014273843,,,,,,,0.385572767,0.386846784,,0.161159765,0.546183838,0.772161982,,
456,3.127009452,-437.2668152,437.2668152,,,0.770890897,0.773949216,,,,0.002348377,0.0023596,-0.014217147,-0.014273843,,,,,,,0.385572767,0.386846784,,0.161159765,0.546183838,0.772161982,,
457,2.619561199,-292.7000732,292.7000732,,,0.448635593,0.423014836,,,,0.001365345,0.0012883,-0.009006293,-0.008572907,,,,,,,0.224391892,0.211437554,,0.399267484,0.308314054,0.435729365,,
458,2.511920695,-276.789093,276.789093,,,0.380278429,0.384391084,,,,0.001157071,0.001170533,-0.007823958,-0.007901446,,,,,,,0.190202021,0.192132057,,0.436991462,0.270354456,0.382209679,,
459,3.265404222,-477.5820618,477.5820618,,,0.858778575,0.87181409,,,,0.002616811,0.002658762,-0.015559034,-0.015766178,,,,,,,0.429531121,0.435763058,,0.095586597,0.611871243,0.864887218,,
460,3.127009452,-437.2668152,437.2668152,,,0.770890897,0.773949216,,,,0.002348377,0.0023596,-0.014217147,-0.014273843,,,,,,,0.385572767,0.386846784,,0.161159765,0.546183838,0.772161982,,
461,2.511920695,-276.789093,276.789093,,,0.380278429,0.384391084,,,,0.001157071,0.001170533,-0.007823958,-0.007901446,,,,,,,0.190202021,0.192132057,,0.436991462,0.270354456,0.382209679,,
462,3.355301801,-491.9049683,491.9049683,,,0.915868084,0.906582808,,,,0.002791256,0.002765089,-0.016416113,-0.016288261,,,,,,,0.458085305,0.453141675,,0.063102472,0.644344252,0.91080251,,
463,3.219272708,-464.021637,464.021637,,,0.829482731,0.838896289,,,,0.002527317,0.002558116,-0.015114867,-0.015268075,,,,,,,0.414878361,0.419309594,,0.117522168,0.589868275,0.833865203,,
464,3.127009452,-437.2668152,437.2668152,,,0.770890897,0.773949216,,,,0.002348377,0.0023596,-0.014217147,-0.014273843,,,,,,,0.385572767,0.386846784,,0.161159765,0.546183838,0.772161982,,
465,3.355301801,-491.9049683,491.9049683,,,0.915868084,0.906582808,,,,0.002791256,0.002765089,-0.016416113,-0.016288261,,,,,,,0.458085305,0.453141675,,0.063102472,0.644344252,0.91080251,,
466,2.511920695,-276.789093,276.789093,,,0.380278429,0.384391084,,,,0.001157071,0.001170533,-0.007823958,-0.007901446,,,,,,,0.190202021,0.192132057,,0.436991462,0.270354456,0.382209679,,
467,3.265404222,-477.5820618,477.5820618,,,0.858778575,0.87181409,,,,0.002616811,0.002658762,-0.015559034,-0.015766178,,,,,,,0.429531121,0.435763058,,0.095586597,0.611871243,0.864887218,,
468,3.355301801,-491.9049683,491.9049683,,,0.915868084,0.906582808,,,,0.002791256,0.002765089,-0.016416113,-0.016288261,,,,,,,0.458085305,0.453141675,,0.063102472,0.644344252,0.91080251,,
469,3.355301801,-491.9049683,491.9049683,,,0.915868084,0.906582808,,,,0.002791256,0.002765089,-0.016416113,-0.016288261,,,,,,,0.458085305,0.453141675,,0.063102472,0.644344252,0.91080251,,
470,3.219272708,-464.021637,464.021637,,,0.829482731,0.838896289,,,,0.002527317,0.002558116,-0.015114867,-0.015268075,,,,,,,0.414878361,0.419309594,,0.117522168,0.589868275,0.833865203,,
471,3.127009452,-437.2668152,437.2668152,,,0.770890897,0.773949216,,,,0.002348377,0.0023596,-0.014217147,-0.014273843,,,,,,,0.385572767,0.386846784,,0.161159765,0.546183838,0.772161982,,
472,2.511920695,-276.789093,276.789093,,,0.380278429,0.384391084,,,,0.001157071,0.001170533,-0.007823958,-0.007901446,,,,,,,0.190202021,0.192132057,,0.436991462,0.270354456,0.382209679,,
473,2.511920695,-276.789093,276.789093,,,0.380278429,0.384391084,,,,0.001157071,0.001170533,-0.007823958,-0.007901446,,,,,,,0.190202021,0.192132057,,0.436991462,0.270354456,0.382209679,,
474,2.511920695,-276.789093,276.789093,,,0.380278429,0.384391084,,,,0.001157071,0.001170533,-0.007823958,-0.007901446,,,,,,,0.190202021,0.192132057,,0.436991462,0.270354456,0.382209679,,
475,3.142386471,-441.8133545,441.8133545,,,0.780656081,0.784985896,,,,0.002378196,0.002393329,-0.014367663,-0.014443909,,,,,,,0.390456972,0.392363302,,0.153808733,0.553539158,0.782555749,,
476,2.511920695,-276.789093,276.789093,,,0.380278429,0.384391084,,,,0.001157071,0.001170533,-0.007823958,-0.007901446,,,,,,,0.190202021,0.192132057,,0.436991462,0.270354456,0.382209679,,
477,3.203895461,-459.6242981,459.6242981,,,0.819717401,0.828221791,,,,0.00249749,0.002525483,-0.014966129,-0.015105731,,,,,,,0.409994083,0.413974108,,0.124738606,0.582640286,0.823660831,,
478,3.45466223,-518.375,518.375,,,0.978966982,0.970838557,,,,0.002984134,0.00296165,-0.017351086,-0.017242753,,,,,,,0.489645175,0.485258937,,0.018244601,0.689368278,0.974216692,,
479,3.173140966,-450.7755432,450.7755432,,,0.800186741,0.806741523,,,,0.002437839,0.002459823,-0.014667608,-0.014777793,,,,,,,0.400225528,0.403237522,,0.13922247,0.568138156,0.803180351,,
480,3.487782456,-530.3880005,530.3880005,,,1,1,,,,0.003048443,0.003050882,-0.017660011,-0.017671698,,,,,,,0.500165158,0.499834842,,0.000330316,0.707106813,0.999533081,,
481,2.604183951,-290.2683716,290.2683716,,,0.438870263,0.417111904,,,,0.001335587,0.0012703,-0.008839426,-0.008470999,,,,,,,0.219507614,0.208487062,,0.40477743,0.302738243,0.427889098,,
482,2.364062845,-229.5401917,229.5401917,,,0.286381217,0.269694829,,,,0.000871122,0.000820978,-0.006137688,-0.005833059,,,,,,,0.143237906,0.134802872,,0.510770655,0.196694966,0.278027596,,
483,3.355301801,-491.9049683,491.9049683,,,0.915868084,0.906582808,,,,0.002791256,0.002765089,-0.016416113,-0.016288261,,,,,,,0.458085305,0.453141675,,0.063102472,0.644344252,0.91080251,,
484,3.002808783,-404.2714539,404.2714539,,,0.692017191,0.693853292,,,,0.002107596,0.002114889,-0.012987446,-0.013025079,,,,,,,0.346122887,0.346812051,,0.217361902,0.489979229,0.692705694,,
485,3.002808783,-404.2714539,404.2714539,,,0.692017191,0.693853292,,,,0.002107596,0.002114889,-0.012987446,-0.013025079,,,,,,,0.346122887,0.346812051,,0.217361902,0.489979229,0.692705694,,
486,3.002808783,-404.2714539,404.2714539,,,0.692017191,0.693853292,,,,0.002107596,0.002114889,-0.012987446,-0.013025079,,,,,,,0.346122887,0.346812051,,0.217361902,0.489979229,0.692705694,,
487,3.438102364,-514.0779419,514.0779419,,,0.968450629,0.960407489,,,,0.002951983,0.002929736,-0.017196122,-0.017088689,,,,,,,0.484385262,0.480045126,,0.02556992,0.681962165,0.963860409,,
488,2.692898771,-322.7034302,322.7034302,,,0.49520866,0.495847697,,,,0.001507296,0.001510449,-0.009793563,-0.009810895,,,,,,,0.247686118,0.247841955,,0.356949106,0.350391271,0.495364442,,
489,3.234649956,-468.5371094,468.5371094,,,0.839248061,0.849857555,,,,0.002557147,0.002591628,-0.015263261,-0.015434359,,,,,,,0.419762639,0.424788417,,0.110209882,0.597198345,0.844206106,,
490,2.511920695,-276.789093,276.789093,,,0.380278429,0.384391084,,,,0.001157071,0.001170533,-0.007823958,-0.007901446,,,,,,,0.190202021,0.192132057,,0.436991462,0.270354456,0.382209679,,
491,3.203895461,-459.6242981,459.6242981,,,0.819717401,0.828221791,,,,0.00249749,0.002525483,-0.014966129,-0.015105731,,,,,,,0.409994083,0.413974108,,0.124738606,0.582640286,0.823660831,,
492,3.127009452,-437.2668152,437.2668152,,,0.770890897,0.773949216,,,,0.002348377,0.0023596,-0.014217147,-0.014273843,,,,,,,0.385572767,0.386846784,,0.161159765,0.546183838,0.772161982,,
493,3.265404222,-477.5820618,477.5820618,,,0.858778575,0.87181409,,,,0.002616811,0.002658762,-0.015559034,-0.015766178,,,,,,,0.429531121,0.435763058,,0.095586597,0.611871243,0.864887218,,
494,2.588806704,-287.8774414,287.8774414,,,0.429104933,0.411307943,,,,0.00130583,0.001252602,-0.008671905,-0.008370554,,,,,,,0.214623337,0.205586041,,0.410257221,0.297201603,0.420097386,,
495,2.511920695,-276.789093,276.789093,,,0.380278429,0.384391084,,,,0.001157071,0.001170533,-0.007823958,-0.007901446,,,,,,,0.190202021,0.192132057,,0.436991462,0.270354456,0.382209679,,
496,3.219272708,-464.021637,464.021637,,,0.829482731,0.838896289,,,,0.002527317,0.002558116,-0.015114867,-0.015268075,,,,,,,0.414878361,0.419309594,,0.117522168,0.589868275,0.833865203,,
497,3.203895461,-459.6242981,459.6242981,,,0.819717401,0.828221791,,,,0.00249749,0.002525483,-0.014966129,-0.015105731,,,,,,,0.409994083,0.413974108,,0.124738606,0.582640286,0.823660831,,
498,3.203895461,-459.6242981,459.6242981,,,0.819717401,0.828221791,,,,0.00249749,0.002525483,-0.014966129,-0.015105731,,,,,,,0.409994083,0.413974108,,0.124738606,0.582640286,0.823660831,,
499,3.203895461,-459.6242981,459.6242981,,,0.819717401,0.828221791,,,,0.00249749,0.002525483,-0.014966129,-0.015105731,,,,,,,0.409994083,0.413974108,,0.124738606,0.582640286,0.823660831,,
,2.511920695,-276.789093,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.173140966,-450.7755432,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.371861913,-496.3991394,,,,,,,,,,,,,,,,,,,,,,,,,,
